timestamp,u1,u2,image_coords,n_images,magnifications,total_magnification
-30.470000000003886,-0.6094000000000777,-0.06316211944938988,"[(1.0432788598173326, np.float64(0.06667020513740915)), (2.9002848316811334, np.float64(2.940221983223041)), (7.245803816051057, np.float64(1.8417003963580727)), (13.683387473446535, np.float64(-1.7069999311287047))]",4,"[np.float64(0.8809003571459219), np.float64(21.662358631331703), np.float64(121.25564273327657), np.float64(201.28761625520295)]",345.0865179769571
-30.460000000003888,-0.6092000000000778,-0.06304664939555205,"[(1.043442590756367, np.float64(0.06655883103499488)), (2.899715577855182, np.float64(2.9406424974030614)), (7.250103651537555, np.float64(1.8414246577338937)), (13.675810613245556, np.float64(-1.707033332582118))]",4,"[np.float64(0.8813765193042801), np.float64(21.644705247487718), np.float64(121.30930884007476), np.float64(201.21677292671794)]",345.0521635335847
-30.45000000000389,-0.6090000000000778,-0.0629311793417141,"[(1.0436063520977679, np.float64(0.06644742069441376)), (2.899146794056627, np.float64(2.941062758351178)), (7.254405815599025, np.float64(1.8411492186663723)), (13.66823661795346, np.float64(-1.707066744122116))]",4,"[np.float64(0.8818529427980364), np.float64(21.627091970564795), np.float64(121.3630516679126), np.float64(201.14589324544988)]",345.0178898267253
-30.44000000000389,-0.6088000000000778,-0.06281570928787622,"[(1.0437701438442908, np.float64(0.06633597410383821)), (2.8985784791254594, np.float64(2.9414827665574426)), (7.258710310854205, np.float64(1.8408740786592264)), (13.660665489047533, np.float64(-1.707100165730641))]",4,"[np.float64(0.882329627774955), np.float64(21.609518660033068), np.float64(121.4168710441468), np.float64(201.07497724365993)]",344.9836965756148
-30.430000000003893,-0.6086000000000779,-0.06270023923403828,"[(1.0439339659986924, np.float64(0.0662244912514363)), (2.898010631905696, np.float64(2.941902522510245)), (7.263017139917531, np.float64(1.8405992372176296)), (13.653097228003759, np.float64(-1.70713359738958))]",4,"[np.float64(0.8828065743829149), np.float64(21.591985176030395), np.float64(121.47076679668147), np.float64(201.00402495373388)]",344.9495835008287
-30.420000000003895,-0.6084000000000779,-0.0625847691802004,"[(1.0440978185637297, np.float64(0.06611297212537247)), (2.897443251245364, np.float64(2.9423220266963197)), (7.267326305395109, np.float64(1.8403246938488231)), (13.645531836296826, np.float64(-1.7071670390807638))]",4,"[np.float64(0.883283782769907), np.float64(21.574491379358367), np.float64(121.5247387539472), np.float64(200.93303640818237)]",344.9155503242579
-30.410000000003897,-0.6082000000000779,-0.062469299126362454,"[(1.0442617015421596, np.float64(0.06600141671380699)), (2.89687633599648, np.float64(2.9427412796007535)), (7.271637809890773, np.float64(1.84005044806118)), (13.63796931540012, np.float64(-1.7072004907859675))]",4,"[np.float64(0.883761253084034), np.float64(21.55703713147825), np.float64(121.5787867449221), np.float64(200.8620116396408)]",344.88159676912517
-30.4000000000039,-0.608000000000078,-0.062353829072524625,"[(1.0444256149367401, np.float64(0.06588982500489646)), (2.8963098850150337, np.float64(2.943160281706992)), (7.275951656002072, np.float64(1.8397764993648145)), (13.630409666785734, np.float64(-1.7072339524869098))]",4,"[np.float64(0.8842389854735131), np.float64(21.5396222945071), np.float64(121.63291059911094), np.float64(200.7909506808697)]",344.8477225599613
-30.3900000000039,-0.6078000000000781,-0.06223835901868674,"[(1.0445895587502296, np.float64(0.0657781969867932)), (2.895743897160963, np.float64(2.9435790334968504)), (7.280267846321418, np.float64(1.8395028472714037)), (13.622852891924431, np.float64(-1.707267424165254))]",4,"[np.float64(0.884716980086674), np.float64(21.52224673121363), np.float64(121.6871101465461), np.float64(200.7198535647542)]",344.8139274226006
-30.380000000003903,-0.6076000000000781,-0.0621228889648488,"[(1.0447535329853868, np.float64(0.06566653264764576)), (2.895178371298141, np.float64(2.943997535450517)), (7.284586383435705, np.float64(1.8392294912942373)), (13.615298992285673, np.float64(-1.7073009058026067))]",4,"[np.float64(0.8851952370719601), np.float64(21.50491030501442), np.float64(121.74138521778173), np.float64(200.6487203243047)]",344.78021108417283
-30.370000000003905,-0.6074000000000781,-0.062007418911010914,"[(1.0449175376449713, np.float64(0.06555483197559882)), (2.894613306294356, np.float64(2.9444157880465625)), (7.288907269926721, np.float64(1.838956430948151)), (13.607747969337934, np.float64(-1.7073343973805266))]",4,"[np.float64(0.8856737565779289), np.float64(21.487612879969976), np.float64(121.79573564389148), np.float64(200.57755099265987)]",344.7465732730992
-30.360000000003907,-0.6072000000000781,-0.061891948857172974,"[(1.0450815727317428, np.float64(0.06544309495879294)), (2.8940487010212905, np.float64(2.9448337917619485)), (7.293230508371036, np.float64(1.8386836657495373)), (13.600199824547143, np.float64(-1.707367898880488))]",4,"[np.float64(0.88615253875325), np.float64(21.4703543207808), np.float64(121.85016125646419), np.float64(200.50634560307094)]",344.7130137190692
-30.35000000000391,-0.6070000000000781,-0.06177647880333509,"[(1.0452456382484616, np.float64(0.06533132158536492)), (2.8934845543545045, np.float64(2.945251547072032)), (7.29755610134, np.float64(1.8384111952163404)), (13.592654559379481, np.float64(-1.7074014102839445))]",4,"[np.float64(0.8866315837467083), np.float64(21.453134492783665), np.float64(121.9046618875998), np.float64(200.4351041889306)]",344.6795321530608
-30.34000000000391,-0.6068000000000783,-0.061661008749497204,"[(1.045409734197889, np.float64(0.06521951184344736)), (2.8929208651734166, np.float64(2.9456690544505757)), (7.3018840513997745, np.float64(1.8381390188680473)), (13.585112175299061, np.float64(-1.7074349315722777))]",4,"[np.float64(0.8871108917072025), np.float64(21.43595326194764), np.float64(121.95923736990574), np.float64(200.36382678374912)]",344.6461283073097
-30.330000000003913,-0.6066000000000783,-0.06154553869565932,"[(1.0455738605827862, np.float64(0.0651076657211691)), (2.8923576323612856, np.float64(2.9460863143697535)), (7.3062143611113335, np.float64(1.837867136225681)), (13.577572673768598, np.float64(-1.7074684627268106))]",4,"[np.float64(0.8875904627837455), np.float64(21.418810494870414), np.float64(122.0138875364928), np.float64(200.29251342116135)]",344.6128019153083
-30.320000000003915,-0.6064000000000783,-0.06143006864182138,"[(1.0457380174059152, np.float64(0.06499578320665485)), (2.8917948548051933, np.float64(2.946503327300158)), (7.310547033030485, np.float64(1.8375955468117928)), (13.570036056249558, np.float64(-1.7075020037288127))]",4,"[np.float64(0.8880702971254633), np.float64(21.401706058774504), np.float64(122.06861222097164), np.float64(200.22116413492833)]",344.5795527117999
-30.310000000003917,-0.6062000000000783,-0.06131459858798349,"[(1.0459022046700388, np.float64(0.0648838642880255)), (2.8912325313960237, np.float64(2.946920093710807)), (7.3148820697078705, np.float64(1.837324250150456)), (13.562502324202065, np.float64(-1.707535554559496))]",4,"[np.float64(0.8885503948815981), np.float64(21.384639821503484), np.float64(122.12341125744875), np.float64(200.14977895893637)]",344.5463804327702
-30.30000000000392,-0.6060000000000784,-0.06119912853414555,"[(1.04606642237792, np.float64(0.06477190895339781)), (2.8906706610284494, np.float64(2.9473366140691533)), (7.319219473688997, np.float64(1.837053245767258)), (13.55497147908487, np.float64(-1.707569115200016))]",4,"[np.float64(0.8890307562015065), np.float64(21.36761165151836), np.float64(122.17828448052292), np.float64(200.07835792719703)]",344.5132848154398
-30.29000000000392,-0.6058000000000784,-0.06108365848030767,"[(1.0462306705323223, np.float64(0.06465991719088472)), (2.890109242600909, np.float64(2.9477528888410878)), (7.323559247514229, np.float64(1.8367825331892926)), (13.547443522355383, np.float64(-1.7076026856314728))]",4,"[np.float64(0.8895113812346587), np.float64(21.350621417893784), np.float64(122.23323172528119), np.float64(200.00690107384733)]",344.48026559825695
-30.280000000003923,-0.6056000000000785,-0.06096818842646984,"[(1.04639494913601, np.float64(0.06454788898859515)), (2.889548275015592, np.float64(2.9481689184909503)), (7.32790139371882, np.float64(1.8365121119451546)), (13.53991845546964, np.float64(-1.7076362658349078))]",4,"[np.float64(0.8899922701306406), np.float64(21.33366899031444), np.float64(122.28825282729571), np.float64(199.93540843314952)]",344.44732252089034
-30.270000000003925,-0.6054000000000785,-0.0608527183726319,"[(1.0465592581917482, np.float64(0.06443582433463377)), (2.8889877571784215, np.float64(2.9485847034815347)), (7.332245914832919, np.float64(1.8362419815649311)), (13.532396279882295, np.float64(-1.707669855791307))]",4,"[np.float64(0.8904734230391542), np.float64(21.31675423907146), np.float64(122.34334762261966), np.float64(199.86388003949114)]",344.4144553242214
-30.260000000003927,-0.6052000000000786,-0.06073724831879401,"[(1.046723597702302, np.float64(0.06432372321710168)), (2.888427687999045, np.float64(2.9490002442740924)), (7.336592813381572, np.float64(1.8359721415801953)), (13.524876997046647, np.float64(-1.7077034554815989))]",4,"[np.float64(0.8909548401100148), np.float64(21.299877035059005), np.float64(122.3985159477836), np.float64(199.79231592738546)]",344.3816637503381
-30.25000000000393,-0.6050000000000786,-0.06062177826495607,"[(1.0468879676704375, np.float64(0.06421158562409564)), (2.887868066390777, np.float64(2.949415541328351)), (7.340942091884752, np.float64(1.8357025915239988)), (13.517360608414599, np.float64(-1.7077370648866552))]",4,"[np.float64(0.8914365214931558), np.float64(21.283037249769748), np.float64(122.45375763979209), np.float64(199.72071613147094)]",344.34894754252593
-30.24000000000393,-0.6048000000000786,-0.06050630821111819,"[(1.0470523680989208, np.float64(0.06409941154370873)), (2.887308891270644, np.float64(2.9498305951025063)), (7.345293752857355, np.float64(1.835433330930866)), (13.509847115436678, np.float64(-1.7077706839872906))]",4,"[np.float64(0.8919184673386225), np.float64(21.26623475529277), np.float64(122.5090725361199), np.float64(199.64908068651164)]",344.31630644526297
-30.230000000003933,-0.6046000000000786,-0.06039083815728025,"[(1.04721679899052, np.float64(0.06398720096402966)), (2.886750161559325, np.float64(2.950245406053238)), (7.349647798809229, np.float64(1.835164359336785)), (13.50233651956201, np.float64(-1.7078043127642624))]",4,"[np.float64(0.8924006777965809), np.float64(21.249469424309087), np.float64(122.56446047470868), np.float64(199.57740962739715)]",344.2837402042115
-30.220000000003935,-0.6044000000000787,-0.06027536810344236,"[(1.0473812603480015, np.float64(0.06387495387314347)), (2.8861918761811443, np.float64(2.9506599746357143)), (7.354004232245191, np.float64(1.8348956762792001)), (13.494828822237947, np.float64(-1.7078379511982615))]",4,"[np.float64(0.8928831530173076), np.float64(21.232741130088304), np.float64(122.61992129396339), np.float64(199.50570298913837)]",344.2512485662074
-30.210000000003937,-0.6042000000000788,-0.06015989804960448,"[(1.0475457521741345, np.float64(0.06376267025913103)), (2.8856340340640556, np.float64(2.9510743013035987)), (7.358363055665337, np.float64(1.8346272812969588)), (13.487324024912455, np.float64(-1.7078715992699705))]",4,"[np.float64(0.8933658931511994), np.float64(21.21604974648528), np.float64(122.67545483274992), np.float64(199.43396080689337)]",344.21883127927975
-30.20000000000394,-0.6040000000000788,-0.06004442799576659,"[(1.0477102744716877, np.float64(0.06365035011006918)), (2.885076634139624, np.float64(2.9514883865090584)), (7.362724271562936, np.float64(1.8343591739306306)), (13.479822129028236, np.float64(-1.7079052569599216))]",4,"[np.float64(0.8938488983487675), np.float64(21.199395147936542), np.float64(122.73106093038253), np.float64(199.36218311590483)]",344.18648809257263
-30.19000000000394,-0.6038000000000788,-0.05992895794192865,"[(1.0478748272434306, np.float64(0.06353799341403073)), (2.8845196753430105, np.float64(2.951902230702767)), (7.36708788242976, np.float64(1.8340913537216839)), (13.472323136029814, np.float64(-1.7079389242486676))]",4,"[np.float64(0.89433216876064), np.float64(21.182777209456965), np.float64(122.78673942664392), np.float64(199.2903699515752)]",344.15421875643676
-30.180000000003943,-0.6036000000000789,-0.059813487888090766,"[(1.0480394104921336, np.float64(0.0634256001590846)), (2.883963156612954, np.float64(2.9523158343339158)), (7.371453890749564, np.float64(1.8338238202134804)), (13.464827047359307, np.float64(-1.7079726011166796))]",4,"[np.float64(0.8948157045375622), np.float64(21.16619580663632), np.float64(122.84249016175251), np.float64(199.21852134942236)]",344.12202302234874
-30.170000000003945,-0.6034000000000789,-0.059698017834252826,"[(1.0482040242205668, np.float64(0.06331317033329556)), (2.883407076891755, np.float64(2.9527291978502173)), (7.375822299002124, np.float64(1.8335565729506536)), (13.457333864457388, np.float64(-1.7080062875443713))]",4,"[np.float64(0.8952995058303945), np.float64(21.14965081563586), np.float64(122.89831297637744), np.float64(199.14663734508935)]",344.089900642933
-30.160000000003947,-0.6032000000000789,-0.05958254778041494,"[(1.0483686684315023, np.float64(0.06320070392472443)), (2.8828514351252585, np.float64(2.9531423216979125)), (7.380193109662233, np.float64(1.8332896114792538)), (13.449843588763315, np.float64(-1.7080399835120985))]",4,"[np.float64(0.8957835727901163), np.float64(21.13314211318507), np.float64(122.9542077116302), np.float64(199.07471797434528)]",344.0578513719507
-30.15000000000395,-0.603000000000079,-0.059467077726577056,"[(1.0485333431277115, np.float64(0.06308820092142797)), (2.8822962302628405, np.float64(2.953555206321777)), (7.3845663251997165, np.float64(1.8330229353467455)), (13.4423562217149, np.float64(-1.7080736890001593))]",4,"[np.float64(0.8962679055678213), np.float64(21.116669576578268), np.float64(123.01017420906156), np.float64(199.00276327308458)]",344.02587496429226
-30.14000000000395,-0.602800000000079,-0.05935160767273917,"[(1.0486980483119677, np.float64(0.06297566131145886)), (2.8817414612573864, np.float64(2.953967852165131)), (7.388941948079446, np.float64(1.8327565441019962)), (13.43487176474853, np.float64(-1.7081074039887942))]",4,"[np.float64(0.8967525043147248), np.float64(21.100233083671267), np.float64(123.06621231065816), np.float64(198.93077327732775)]",343.99397117597186
-30.130000000003953,-0.6026000000000791,-0.05923613761890123,"[(1.0488627839870435, np.float64(0.06286308508286577)), (2.8811871270652802, np.float64(2.9543802596698385)), (7.39331998076135, np.float64(1.8324904372952735)), (13.427390219299143, np.float64(-1.7081411284581864))]",4,"[np.float64(0.8972373691821544), np.float64(21.08383251287822), np.float64(123.12232185883938), np.float64(198.85874802322087)]",343.9621397641206
-30.120000000003955,-0.6024000000000791,-0.059120667565063345,"[(1.0490275501557131, np.float64(0.0627504722236934)), (2.8806332266463834, np.float64(2.9547924292763224)), (7.397700425700051, np.float64(1.8322246144782925)), (13.41991158680024, np.float64(-1.7081748623884607))]",4,"[np.float64(0.897722500321559), np.float64(21.067467743168166), np.float64(123.17850269645201), np.float64(198.78668754703597)]",343.9303804869777
-30.110000000003957,-0.6022000000000791,-0.059005197511225405,"[(1.0491923468207514, np.float64(0.06263782272198223)), (2.880079758964023, np.float64(2.9552043614235637)), (7.402083285347049, np.float64(1.83195907520388)), (13.412435868683858, np.float64(-1.7082086057596844))]",4,"[np.float64(0.8982078978845045), np.float64(21.051138654062004), np.float64(123.23475466677716), np.float64(198.7145918851707)]",343.8986931038944
-30.10000000000396,-0.6020000000000791,-0.05888972745738752,"[(1.0493571739849332, np.float64(0.06252513656576895)), (2.879526722984974, np.float64(2.9556160565491116)), (7.406468562145429, np.float64(1.8316938190267777)), (13.404963066380496, np.float64(-1.7082423585518638))]",4,"[np.float64(0.8986935620226736), np.float64(21.034845125629158), np.float64(123.29107761350289), np.float64(198.64246107414772)]",343.8670773753024
-30.09000000000396,-0.6018000000000793,-0.05877425740354969,"[(1.0495220316510345, np.float64(0.062412413743085995)), (2.8789741176794426, np.float64(2.956027515089089)), (7.410856258536808, np.float64(1.831428845502575)), (13.39749318131959, np.float64(-1.7082761207449582))]",4,"[np.float64(0.8991794928878675), np.float64(21.0185870384844), np.float64(123.34747138075237), np.float64(198.5702951506198)]",343.83553306274445
-30.080000000003963,-0.6016000000000793,-0.05865878734971175,"[(1.049686919821832, np.float64(0.06229965424196167)), (2.8784219420210504, np.float64(2.9564387374781993)), (7.415246376956242, np.float64(1.8311641541884838)), (13.390026214928481, np.float64(-1.7083098923188527))]",4,"[np.float64(0.8996656906320063), np.float64(21.002364273784686), np.float64(123.40393581305776), np.float64(198.49809415135883)]",343.8040599288333
-30.070000000003965,-0.6014000000000793,-0.058543317295873865,"[(1.0498518385001023, np.float64(0.06218685805042048)), (2.8778701949868215, np.float64(2.9568497241497314)), (7.419638919834233, np.float64(1.8308997446430264)), (13.382562168633479, np.float64(-1.7083436732533854))]",4,"[np.float64(0.9001521554071273), np.float64(20.986176713226044), np.float64(123.46047075536576), np.float64(198.42585811326725)]",343.7726577372662
-30.060000000003967,-0.6012000000000793,-0.058427847242035924,"[(1.0500167876886246, np.float64(0.06207402515648258)), (2.8773188755571626, np.float64(2.9572604755355667)), (7.424033889596422, np.float64(1.8306356164260784)), (13.375101043859287, np.float64(-1.7083774635283326))]",4,"[np.float64(0.9006388873653897), np.float64(20.970024239040406), np.float64(123.51707605303349), np.float64(198.3535870733721)]",343.7413262528114
-30.05000000000397,-0.6010000000000794,-0.05831237718819804,"[(1.050181767390176, np.float64(0.061961155548164386)), (2.8767679827158523, np.float64(2.9576709920661846)), (7.428431288663589, np.float64(1.830371769098863)), (13.367642842029147, np.float64(-1.7084112631234134))]",4,"[np.float64(0.9011258866590657), np.float64(20.953906733992582), np.float64(123.57375155182486), np.float64(198.2812810688265)]",343.710065241303
-30.04000000000397,-0.6008000000000794,-0.0581969071343601,"[(1.0503467776075368, np.float64(0.06184824921347788)), (2.8762175154500214, np.float64(2.9580812741706706)), (7.432831119451676, np.float64(1.8301082022239439)), (13.360187564564797, np.float64(-1.7084450720182875))]",4,"[np.float64(0.9016131534405514), np.float64(20.937824081377045), np.float64(123.63049709790785), np.float64(198.2089401369093)]",343.6788744696347
-30.030000000003973,-0.6006000000000795,-0.05808143708052227,"[(1.0505118183434867, np.float64(0.06173530614043134)), (2.875667472750139, np.float64(2.958491322276719)), (7.437233384371781, np.float64(1.8298449153652208)), (13.352735212886497, np.float64(-1.708478890192557))]",4,"[np.float64(0.9021006878623606), np.float64(20.921776165015025), np.float64(123.68731253785117), np.float64(198.1365643150255)]",343.6477537057541
-30.020000000003975,-0.6004000000000795,-0.05796596702668433,"[(1.050676889600806, np.float64(0.06162232631702853)), (2.875117853609999, np.float64(2.9589011368106433)), (7.441638085830195, np.float64(1.8295819080879208)), (13.34528578841299, np.float64(-1.708512717625765))]",4,"[np.float64(0.9025884900771243), np.float64(20.90576286925137), np.float64(123.74419771862166), np.float64(198.0641536407058)]",343.6167027186559
-30.010000000003977,-0.6002000000000796,-0.057850496972846444,"[(1.0508419913822766, np.float64(0.061509309731269515)), (2.874568657026702, np.float64(2.959310718197378)), (7.44604522622838, np.float64(1.8293191799585942)), (13.33783929256154, np.float64(-1.7085465542973963))]",4,"[np.float64(0.9030765602375962), np.float64(20.88978407895155), np.float64(123.80115248758064), np.float64(197.99170815160707)]",343.58572127837687
-30.00000000000398,-0.6000000000000796,-0.0577350269190085,"[(1.0510071236906804, np.float64(0.06139625637115001)), (2.8740198820006433, np.float64(2.9597200668604864)), (7.450454807963008, np.float64(1.8290567305451078)), (13.330395726747883, np.float64(-1.7085804001868774))]",4,"[np.float64(0.9035648984966477), np.float64(20.87383967949874), np.float64(123.85817669248144), np.float64(197.91922788551193)]",343.5548091559888
-29.99000000000398,-0.5998000000000796,-0.05761955686517062,"[(1.0511722865288, np.float64(0.06128316622466184)), (2.8734715275354943, np.float64(2.9601291832221683)), (7.4548668334269514, np.float64(1.8287945594164852)), (13.322955092386255, np.float64(-1.7086142552735755))]",4,"[np.float64(0.9040535050072699), np.float64(20.857929556790715), np.float64(123.91527018147073), np.float64(197.84671288032925)]",343.523966123598
-29.980000000003983,-0.5996000000000796,-0.05750408681133268,"[(1.0513374798994188, np.float64(0.06117003927979259)), (2.8729235926381915, np.float64(2.9605380677032627)), (7.459281305005303, np.float64(1.828532666143514)), (13.315517390889365, np.float64(-1.7086481195367993))]",4,"[np.float64(0.9045423799225738), np.float64(20.842053597237005), np.float64(123.97243280306714), np.float64(197.77416317409356)]",343.4931919543203
-29.970000000003985,-0.5994000000000796,-0.05738861675749479,"[(1.0515027038053215, np.float64(0.061056875524525836)), (2.872376076318919, np.float64(2.960946720723256)), (7.463698225081468, np.float64(1.8282710502978075)), (13.308082623668412, np.float64(-1.708681992955799))]",4,"[np.float64(0.9050315233957921), np.float64(20.826211687755922), np.float64(124.02966440618657), np.float64(197.70157880496566)]",343.462486422304
-29.960000000003987,-0.5992000000000798,-0.05727314670365691,"[(1.051667958249293, np.float64(0.060943674946840956)), (2.8718289775910946, np.float64(2.9613551427002864)), (7.4681175960330695, np.float64(1.8280097114524283)), (13.300650792133055, np.float64(-1.7087158755097656))]",4,"[np.float64(0.9055209355802758), np.float64(20.81040371577165), np.float64(124.08696484012029), np.float64(197.62895981123222)]",343.43184930270445
-29.95000000000399,-0.5990000000000798,-0.05715767664981902,"[(1.0518332432341184, np.float64(0.060830437534713296)), (2.8712822954713544, np.float64(2.961763334051152)), (7.472539420232771, np.float64(1.8277486491817563)), (13.293221897691364, np.float64(-1.7087497671778298))]",4,"[np.float64(0.9060106166294967), np.float64(20.794629569211335), np.float64(124.14433395453547), np.float64(197.55630623130526)]",343.40128037168154
-29.94000000000399,-0.5988000000000798,-0.05704220659598108,"[(1.0519985587625846, np.float64(0.060717163276114)), (2.8707360289795396, np.float64(2.9621712951913137)), (7.476963700048625, np.float64(1.8274878630614326)), (13.285795941749805, np.float64(-1.7087836679390616))]",4,"[np.float64(0.9065005666970475), np.float64(20.778889136502226), np.float64(124.20177159947441), np.float64(197.48361810372208)]",343.37077940639574
-29.930000000003993,-0.5986000000000798,-0.0569267365421432,"[(1.052163904837479, np.float64(0.060603852159010235)), (2.8701901771386833, np.float64(2.9625790265349017)), (7.481390437843943, np.float64(1.827227352668373)), (13.278372925713649, np.float64(-1.7088175777724808))]",4,"[np.float64(0.9069907859366428), np.float64(20.76318230656892), np.float64(124.25927762535055), np.float64(197.41089546714977)]",343.34034618500584
-29.920000000003995,-0.5984000000000799,-0.056811266488305256,"[(1.052329281461589, np.float64(0.06049050417136489)), (2.869644738974991, np.float64(2.962986528494724)), (7.485819635977317, np.float64(1.8269671175807634)), (13.27095285098741, np.float64(-1.7088514966570698))]",4,"[np.float64(0.9074812745021165), np.float64(20.747508968830342), np.float64(124.31685188294604), np.float64(197.33813836039027)]",343.3099804866688
-29.910000000003997,-0.5982000000000799,-0.05669579643446737,"[(1.0524946886377036, np.float64(0.060377119301136914)), (2.869099713517831, np.float64(2.963393801482268)), (7.490251296802614, np.float64(1.8267071573780522)), (13.263535718971033, np.float64(-1.7088854245716711))]",4,"[np.float64(0.9079720325474241), np.float64(20.731869013197066), np.float64(124.37449422340856), np.float64(197.2653468223383)]",343.27968209149134
-29.900000000004,-0.59800000000008,-0.05658032638062954,"[(1.0526601263686122, np.float64(0.06026369753628103)), (2.868555099799719, np.float64(2.9638008459077083)), (7.494685422668996, np.float64(1.826447471640947)), (13.256121531065913, np.float64(-1.708919361495148))]",4,"[np.float64(0.9084630602266428), np.float64(20.716262330068517), np.float64(124.4322044982489), np.float64(197.19252089204755)]",343.2494507805916
-29.890000000004,-0.59780000000008,-0.0564648563267916,"[(1.052825594657105, np.float64(0.060150238864747636)), (2.868010896856303, np.float64(2.964207662179914)), (7.499122015920933, np.float64(1.8261880599514062)), (13.248710288670859, np.float64(-1.7089533074062775))]",4,"[np.float64(0.9089543576939707), np.float64(20.700688810330124), np.float64(124.48998255933802), np.float64(197.11966060868673)]",343.21928633604887
-29.880000000004003,-0.5976000000000801,-0.056349386272953716,"[(1.0529910935059732, np.float64(0.06003674327448337)), (2.867467103726349, np.float64(2.9646142507064503)), (7.5035610788981915, np.float64(1.8259289218926353)), (13.241301993183132, np.float64(-1.708987262283778))]",4,"[np.float64(0.9094459251037288), np.float64(20.685148345350633), np.float64(124.54782825890406), np.float64(197.04676601155052)]",343.18918854090896
-29.870000000004005,-0.5974000000000801,-0.056233916219115776,"[(1.053156622918008, np.float64(0.05992321075343039)), (2.86692371945173, np.float64(2.9650206118935873)), (7.508002613935865, np.float64(1.8256700570490816)), (13.2338966459984, np.float64(-1.7090212261063076))]",4,"[np.float64(0.9099377626103564), np.float64(20.66964082697936), np.float64(124.6057414495301), np.float64(196.97383714005966)]",343.1591571791795
-29.860000000004007,-0.5972000000000801,-0.05611844616527789,"[(1.0533221828960029, np.float64(0.05980964128952702)), (2.8663807430774084, np.float64(2.9654267461463037)), (7.512446623364369, np.float64(1.8254114650064264)), (13.226494248510766, np.float64(-1.7090551988524654))]",4,"[np.float64(0.9104298703684206), np.float64(20.654166147543453), np.float64(124.66372198415094), np.float64(196.90087403376089)]",343.12919203582373
-29.85000000000401,-0.5970000000000801,-0.05600297611143995,"[(1.0534877734427504, np.float64(0.05969603487070712)), (2.8658381736514245, np.float64(2.965832653868294)), (7.516893109509462, np.float64(1.8251531453515815)), (13.219094802112744, np.float64(-1.7090891805007906))]",4,"[np.float64(0.9109222485326052), np.float64(20.638724199845207), np.float64(124.72176971605086), np.float64(196.8278767323269)]",343.09929289675557
