u1,u2
2.0058867964090923,0.0
1.9938274533214417,-7.839615048327309e-06
1.9583587196109518,-6.089083947181072e-05
1.9015350344569555,-0.00019572710360362885
1.8263924295668907,-0.00043421906184255843
1.7374094654728531,-0.0007781044741850714
1.642355976561596,-0.001192671882764406
1.5378755743593095,-0.0016818219898912697
1.42925149693092,-0.002217470394408734
1.320318851521265,-0.002767957098953555
1.2130082591232652,-0.0033113608267067197
1.1086290635274452,-0.0038310350747030666
1.0079664243707613,-0.004315686834088506
0.9114044384951969,-0.004758625452121475
0.8189390885456813,-0.005157108672490279
0.7282613026476328,-0.005518958334309314
0.6466740973142296,-0.005816570637238408
0.5719384443152272,-0.006064087329874547
0.4976837405736986,-0.006277821654539863
0.4238012244769964,-0.006455628019679076
0.35019637590819985,-0.0066017251720332515
0.27658429266822837,-0.0067192462080276
0.20287036995078936,-0.006809153974662488
0.12909577771066197,-0.006871531504114715
0.055320025554511786,-0.006906226073623248
-0.01843932801310451,-0.006913167559314981
-0.09220561179673378,-0.006892345448863822
-0.16598642761977406,-0.006843795174938397
-0.23973893812808422,-0.006767632707361908
-0.3134023577277909,-0.006663967696195566
-0.38698296375698954,-0.0065323726098191065
-0.4606932794472173,-0.00637101177228213
-0.5347768136061474,-0.006175424710777255
-0.6091568519102345,-0.005944460061560214
-0.6852625764737779,-0.005678737432878757
-0.7745127311185385,-0.005338318589081223
-0.8645770278876559,-0.004963902586325737
-0.9591451701976615,-0.004542708348492082
-1.0578019849651012,-0.004078248781598761
-1.1603923356214507,-0.0035749890220860177
-1.266365300691824,-0.003041715097430661
-1.374672080779704,-0.0024924262561253213
-1.483635756680508,-0.0019468261507253892
-1.59145710530338,-0.001426785416689242
-1.690569644333465,-0.0009780312088401057
-1.7831379777910024,-0.0005943891063184513
-1.8660594243440412,-0.00030124233962546855
-1.9324389408026466,-0.00011634086381081925
-1.9789207835222975,-2.6133882863353837e-05
-2.002860687427447,-9.872716688237582e-07
-2.002860687427447,9.872716688237582e-07
-1.978920783522298,2.6133882863354704e-05
-1.9324389408026463,0.00011634086381081751
-1.8660594243440396,0.0003012423396254668
-1.7831379777910052,0.0005943891063184374
-1.6905696443334635,0.0009780312088401091
-1.5914571053033877,0.0014267854166892004
-1.4836357566804983,0.0019468261507254447
-1.374672080779711,0.0024924262561252797
-1.2663653006918207,0.003041715097430675
-1.1603923356214503,0.0035749890220860107
-1.0578019849651061,0.004078248781598733
-0.9591451701976612,0.004542708348492078
-0.8645770278876671,0.004963902586325689
-0.7745127311185538,0.0053383185890811535
-0.685262576473783,0.005678737432878743
-0.6091568519102318,0.005944460061560221
-0.534776813606145,0.006175424710777269
-0.4606932794472173,0.00637101177228213
-0.38698296375698976,0.006532372609819093
-0.3134023577277904,0.00666396769619558
-0.23973893812808403,0.006767632707361908
-0.16598642761977406,0.006843795174938397
-0.09220561179673407,0.006892345448863822
-0.01843932801310402,0.006913167559314981
0.05532002555451202,0.006906226073623248
0.1290957777106617,0.006871531504114715
0.20287036995078883,0.006809153974662495
0.27658429266822737,0.006719246208027593
0.35019637590819985,0.0066017251720332515
0.42380122447699614,0.006455628019679076
0.49768374057369685,0.00627782165453987
0.5719384443152284,0.00606408732987454
0.6466740973142296,0.005816570637238408
0.7282613026476414,0.005518958334309279
0.8189390885456838,0.005157108672490272
0.9114044384951971,0.004758625452121475
1.0079664243707613,0.004315686834088506
1.1086290635274534,0.0038310350747030285
1.2130082591232538,0.0033113608267067753
1.320318851521265,0.0027679570989535517
1.4292514969309198,0.002217470394408748
1.5378755743593078,0.0016818219898912835
1.6423559765615954,0.0011926718827644095
1.7374094654728531,0.0007781044741850714
1.8263924295668907,0.00043421906184256016
1.9015350344569568,0.00019572710360362539
1.9583587196109513,6.089083947181072e-05
1.9938274533214417,7.839615048327309e-06
2.0058867964090923,-3.0814879110195774e-33
