u1,u2
3.20091761255107,0.0
3.181611325466175,-4.475497522865579e-05
3.1241027391080913,-0.00035776899379700265
3.029676017801137,-0.0012051121866969855
2.9003870397954974,-0.0028484639118369764
2.739750081637114,-0.005530096043748548
2.5529085201297135,-0.009438057474897697
2.34533555016681,-0.014707345900423552
2.1269376438964565,-0.021258956871996845
1.9055336298919983,-0.028904718731716773
1.6906517754082557,-0.037223635216205885
1.4903923770135756,-0.045659171713754346
1.3050143728303762,-0.053919210065498616
1.1427267278228728,-0.06134805952844973
0.993469641213234,-0.0681561947680376
0.8590932403081859,-0.07415023271003268
0.7427433473500479,-0.07910417547936874
0.637940958028651,-0.08321320475406799
0.5379826012731431,-0.0867737989954248
0.44586842739730714,-0.08968079526612555
0.3599574089768814,-0.09200783970980633
0.2790610108091719,-0.09381141836970086
0.20156809085831393,-0.09514765713331756
0.12705056783413424,-0.09604303179498981
0.05421379234462293,-0.09653260706873998
-0.018056668984976775,-0.09663010209961133
-0.09050740180852562,-0.09633723634359911
-0.16400192639891498,-0.0956478870017575
-0.23992662858641095,-0.09453641717496494
-0.31899676674141253,-0.09297072504168288
-0.40220713327052243,-0.09091339550531555
-0.49106595056567376,-0.0883036517967272
-0.5869532011942683,-0.08507717508705244
-0.6900281619833348,-0.08121736310346464
-0.7982514962138999,-0.07678025963227023
-0.9245898442183941,-0.07125468377749561
-1.0664433937790037,-0.06483633531402648
-1.2204920976021145,-0.057782624841912385
-1.3954772615885918,-0.04984387624663128
-1.5888071228197622,-0.04144235807852434
-1.7968322466279474,-0.03300846493233094
-2.0159923235190926,-0.024966949007846274
-2.237077741754878,-0.017828913791033116
-2.4512778628055365,-0.011898078602001698
-2.6492644177933284,-0.0073211406787046275
-2.8236544390469422,-0.00404687646682491
-2.96924664567738,-0.0019108975374504573
-3.0813859526146516,-0.0006982372339285354
-3.1575741161332367,-0.00015100417395842204
-3.1960846847986115,-5.595284671083313e-06
-3.1960846847986115,5.595284671083313e-06
-3.157574116133237,0.00015100417395842378
-3.0813859526146516,0.0006982372339285354
-2.9692466456773814,0.0019108975374504435
-2.8236544390469414,0.00404687646682492
-2.6492644177933293,0.007321140678704593
-2.451277862805536,0.011898078602001719
-2.2370777417548764,0.01782891379103317
-2.0159923235190944,0.02496694900784622
-1.7968322466279403,0.03300846493233122
-1.5888071228197613,0.041442358078524345
-1.3954772615885978,0.04984387624663098
-1.2204920976021156,0.057782624841912336
-1.0664433937790028,0.06483633531402655
-0.9245898442183916,0.0712546837774957
-0.7982514962138996,0.07678025963227023
-0.6900281619833308,0.0812173631034648
-0.5869532011942773,0.08507717508705208
-0.49106595056567237,0.08830365179672725
-0.40220713327052177,0.09091339550531558
-0.318996766741412,0.09297072504168291
-0.23992662858641076,0.09453641717496494
-0.16400192639891498,0.0956478870017575
-0.09050740180852636,0.09633723634359906
-0.0180566689849763,0.09663010209961133
0.05421379234462316,0.09653260706873998
0.127050567834134,0.09604303179498981
0.2015680908583155,0.09514765713331752
0.2790610108091699,0.09381141836970092
0.3599574089768814,0.09200783970980633
0.44586842739730675,0.08968079526612557
0.5379826012731463,0.08677379899542467
0.6379409580286527,0.08321320475406792
0.7427433473500479,0.07910417547936874
0.8590932403081797,0.07415023271003296
0.9934696412132333,0.06815619476803762
1.14272672782287,0.06134805952844986
1.3050143728303762,0.053919210065498616
1.4903923770135723,0.04565917171375447
1.6906517754082586,0.037223635216205773
1.9055336298919987,0.02890471873171676
2.126937643896455,0.021258956871996887
2.3453355501668125,0.014707345900423469
2.5529085201297126,0.009438057474897725
2.739750081637114,0.005530096043748552
2.9003870397954974,0.0028484639118369834
3.0296760178011377,0.001205112186696982
3.1241027391080918,0.00035776899379699745
3.181611325466175,4.4754975228654924e-05
3.20091761255107,4.406527712757996e-31
