u1,u2
-0.7098058090804283,0.0
3.2333333333332863,0.0
-0.7083748993016747,-0.0575116062325002
3.2138201610731585,-4.822567578571715e-05
-0.7040862658657153,-0.11482810362763285
3.155551311266803,-0.00038765382404165084
-0.6969523092462068,-0.1717535337900559
3.0593328532229065,-0.0013191733384321364
-0.6869940883000077,-0.22809029603334208
2.9264891950651126,-0.0031652525502570937
-0.6742419277845249,-0.2836384832759174
2.7588378316478277,-0.006286895930168665
-0.6587362025586735,-0.3381954101336985
2.558664119674952,-0.011110061515990692
-0.6405282797559851,-0.391555378409318
2.3287183592670817,-0.018168848317610467
-0.6196815609465206,-0.44350974386372827
2.072296139041176,-0.028177417308073924
-0.59627256316574,-0.49384725467356105
1.7935689094823888,-0.04214646316554076
-0.5703920689409936,-0.5423546503708784
1.498596964715582,-0.061542528749452804
-0.542146250964845,-0.5888175889853623
1.1978681152876611,-0.0883532910658709
-0.5116570273184651,-0.6330222128898253
0.9102397514219276,-0.1244649788048938
-0.4790618287153243,-0.6747583930183553
0.6611666002033442,-0.16965954596238536
-0.44451672666852715,-0.7138213401027181
0.4667091159226182,-0.22044369513529372
-0.4081988289661322,-0.7500138177309292
0.32384974744601247,-0.27249851212753545
-0.3702881474681799,-0.7831570377093556
0.22092563787174302,-0.3228353765062058
-0.3309533580692572,-0.813089935964525
0.1468539791824724,-0.36995411498605074
-0.29039319704478617,-0.839645673261729
0.09387672880482267,-0.41294056891108727
-0.2488392097035988,-0.8626711126178392
0.05664439095371532,-0.4511868870732891
-0.2065046262062151,-0.8820692867234664
0.03138387653849717,-0.4841978134038234
-0.16358428174082446,-0.8977972153984171
0.015255790769901079,-0.511543476619662
-0.12024981688023385,-0.9098365706968411
0.00596731671762897,-0.532853363479767
-0.07664186010322868,-0.9181771029287285
0.0015298630520201723,-0.5478188196918825
-0.03287371187081447,-0.9228124592912986
0.00012010325865241533,-0.5562080110304681
0.010959681759134587,-0.9237396249980978
-4.44594921051103e-06,-0.5578923779837577
0.05477156215867525,-0.920958208962025
-0.0005566229763082423,-0.5528458294230757
0.09847239580939146,-0.914469640586454
-0.0032588195433069234,-0.5411462062786554
0.1419592991872708,-0.9042787387257517
-0.009886187486264991,-0.5229726284832857
0.18510624748907106,-0.8903934210495723
-0.0223302584941944,-0.49860540900875505
0.22775700758334835,-0.8728273641838752
-0.04271324040592572,-0.4683715236899869
0.26972635010835855,-0.8516071464060934
