u1,u2
-0.2968069969255178,0.0
-0.4576199352310272,0.0
3.233406550135564,0.0
-0.29612474138169353,-0.020074378213712184
-0.4566927193239148,-0.034759907045362255
3.213893099668939,-4.821425922346863e-05
-0.29408365673966086,-0.040031580159915404
-0.45391310033920085,-0.06941551306733379
3.155625496323309,-0.00038753120793545877
-0.2907006727631337,-0.05975614752481027
-0.44928723024658407,-0.10386194238921741
3.0594168775000194,-0.001318562128681259
-0.28600362086535097,-0.07913601283306573
-0.4428255872364922,-0.13799314428435713
2.9266033368106217,-0.003163081877250496
-0.28003066561813156,-0.09806408298347355
-0.43454333526548955,-0.17170124228299355
2.7589683458284164,-0.006281921380127262
-0.2728295266754087,-0.11643969079647398
-0.42446086740765193,-0.20487582314145858
2.5586967480927307,-0.011103985970495861
-0.26445651076093585,-0.13416987526506696
-0.41260452722229557,-0.23740324776951632
2.3283597909436478,-0.018174283940567006
-0.25497540150744197,-0.15117046925966082
-0.3990075690315637,-0.2691659200029319
2.0709913497745815,-0.028235448748671496
-0.244456196837727,-0.16736695238647248
-0.38371145424423403,-0.3000417835325342
1.7927724797947309,-0.042216870161917254
-0.23297370859459962,-0.1826950220598016
-0.3667678668270852,-0.32990430338652416
1.5026722130679715,-0.06124623755221244
-0.2206061083484848,-0.19710088207087373
-0.348240120274306,-0.35862242439421743
1.1979489888996873,-0.08823324912026587
-0.20743345288196613,-0.21054123468145908
-0.3282053915529738,-0.386060017125982
0.8975404844238727,-0.12665800031343372
-0.19353623853875865,-0.22298297731668607
-0.3067569746991087,-0.41207630337842815
0.6881246239230508,-0.16398181680018847
-0.17899403542649717,-0.23440261713802057
-0.2840055328657637,-0.4365278636167711
0.528743254205182,-0.19995089780281836
-0.1638842509113263,-0.24478542863856778
-0.2600804983669222,-0.45927052958589754
0.4034974918289384,-0.23389981169013116
-0.1482810676064781,-0.25412439044972024
-0.235129713578691,-0.4801629202984079
0.2981948240858474,-0.26733554574233453
-0.13225459431899167,-0.2624189470615306
-0.20932133832066463,-0.499068149910073
0.20538663104724372,-0.3026159602877503
-0.11587025957579178,-0.26967364857184495
-0.18284303761124238,-0.5158599915634263
0.1323645393264069,-0.33709787470372304
-0.0991884669479789,-0.27589672652827046
-0.15589578078390398,-0.5304320110667484
0.0803515394322897,-0.3679238775338016
-0.08226452003596291,-0.2810986662386072
-0.1286808316554312,-0.5427030595805064
0.04467245081492291,-0.39467540511246274
-0.06514881328131016,-0.2852908356058011
-0.10138295829482982,-0.5526226924242154
0.021740912009625427,-0.4169265667943048
-0.047887273301179756,-0.2884842277196367
-0.07414983738428098,-0.5601735137744699
0.008502454676116364,-0.4342961654933509
-0.030522024706547114,-0.2906883693380583
-0.047066525685410726,-0.5653684038613922
0.002179453284806905,-0.4464943206825958
