u1,u2
-0.2379931688375997,0.0
3.233333333333286,0.0
-0.23751171494690287,-0.030653023161960623
3.213820161073157,-4.822567578571975e-05
-0.23606673684894497,-0.06126902025535091
3.155551311266803,-0.0003876538240416491
-0.23365649793395882,-0.0918091246684787
3.059332853222907,-0.001319173338432126
-0.23027843820459876,-0.12223104140939062
2.926489195065111,-0.003165252550257118
-0.22592948592192516,-0.1524884610107272
2.7588378316478304,-0.0062868959301686095
-0.22060619293220282,-0.182531826121416
2.5586641196749507,-0.011110061515990727
-0.21430722055818813,-0.21229844525572336
2.3287183592670853,-0.018168848317610356
-0.20704576166588792,-0.24167189237813552
2.0722961390411756,-0.028177417308073917
-0.19884233144771848,-0.2705318310745636
1.7935689094823775,-0.042146463165541444
-0.1896922198480047,-0.2988534237269306
1.4985969646969624,-0.06154252875083835
-0.17959634221661352,-0.32657799638169577
1.197868058134173,-0.0883532969757166
-0.16860323041401462,-0.35351909392120767
0.9106445981928295,-0.12440171779048173
-0.1567579294154501,-0.3795318976437339
0.6642270507478533,-0.16890759019756382
-0.14411433170454938,-0.404455767849398
0.4751350826042937,-0.21732367831892632
-0.13074697638582894,-0.42810468284691006
0.33758254218485406,-0.26500652959154664
-0.11662112921993731,-0.450081841395453
0.23738922097334594,-0.3097767077602671
-0.10208419144948414,-0.47031068466762077
0.16336418151434462,-0.35090930290549055
-0.08730681666361334,-0.48857816117317066
0.10847971500043499,-0.38804151789017444
-0.07257170009692913,-0.5046110412471146
0.06824342727512053,-0.42089222892217043
-0.058062524867169424,-0.5182755428613307
0.039594510573386865,-0.4491930248125494
-0.04404885569609254,-0.5293810297711636
0.02022751459276549,-0.4727605821093543
-0.0308876146106455,-0.5377375648476004
0.008341613692416525,-0.49131057100401104
-0.018796739805657256,-0.5432586885777994
0.002247770388238826,-0.5045840762598934
-0.007791810098604784,-0.5460985723033658
0.00018277444119608674,-0.5121792826232306
0.0025774955249310023,-0.546640208672185
-6.8200545672719715e-06,-0.5137225978609058
0.013172625414908188,-0.5449884482195037
-0.0008345354228736987,-0.509119154564032
0.024700498216643198,-0.5408519870407957
-0.004675202779956034,-0.4986282362468165
0.037344614873469004,-0.5339093673990052
-0.013454498288337252,-0.4826802901481293
0.05096619225481176,-0.5241673708553166
-0.028870770685069963,-0.4615839619410149
0.06529285044106471,-0.5117321564667078
-0.05262496994864113,-0.43562881530442915
0.07991005625092992,-0.49689636828577455
-0.08675290616744735,-0.40500892554387385
0.09471108203581333,-0.47970319086491225
-0.13385843885011686,-0.3699965971051693
0.10939377963781682,-0.4604266669533273
-0.19760770200268862,-0.3308365955881881
