u1,u2
1.1583062883570743,0.0
1.151343776429809,-1.2636643034803254e-06
1.1308773269327137,-9.802434052362356e-06
1.0981073534834858,-3.1459322899714086e-05
1.0548411969633193,-6.964239774588654e-05
1.0032509933536549,-0.00012499768121076657
0.9456237844589768,-0.0001957321180512117
0.8841422498686741,-0.00027836649121344356
0.8207287965951515,-0.00036862036081317107
0.7569583950795082,-0.0004621893763388056
0.6940323422319362,-0.000555285498752587
0.6327966910152626,-0.0006449179782494902
0.5737876140045127,-0.0007289612978189607
0.5172747078738397,-0.0008061010757221855
0.4626442029519884,-0.0008765242886885211
0.40787843678323416,-0.0009419774173614615
0.3649519959588494,-0.0009892603579336155
0.32350353385057895,-0.0010301698516031882
0.28213877791447084,-0.0010664320207005064
0.24068298279819764,-0.001098166283730672
0.19909152922506596,-0.0011249044368024722
0.15736563876175122,-0.001146342817631523
0.11551639504629035,-0.0011624968447694894
0.07356438011334548,-0.0011735203340655607
0.03154096611166063,-0.0011795797532088495
-0.010514562594616063,-0.001180785738721539
-0.05255928295114674,-0.0011771618175270594
-0.09455150112780525,-0.0011686387763469343
-0.13645542336932667,-0.0011550721867350996
-0.178244830972119,-0.0011362903869294207
-0.2199046427466733,-0.0011121883314266987
-0.2614267318336715,-0.0010828876372478147
-0.30282628617348584,-0.0010488608827688428
-0.34419348244689835,-0.00101033014567814
-0.38596685830306715,-0.0009667121279400975
-0.4347659558791262,-0.0009105155980524068
-0.49010134750572176,-0.0008416990521656065
-0.545215813946433,-0.0007684420408715781
-0.6029906991685119,-0.0006877389752455165
-0.6631630718836136,-0.0006006874929225768
-0.7253290626972007,-0.0005090038245262208
-0.7888044176602576,-0.0004152438231790189
-0.8525698645565244,-0.0003228170904977616
-0.9152372060784972,-0.0002358206415232402
-0.9750509965665525,-0.00015863083934758958
-1.029943476537545,-9.523591534113876e-05
-1.0776561591295772,-4.838092760320323e-05
-1.1159288545617083,-1.8713702608064674e-05
-1.1427402478840276,-4.2101798968874685e-06
-1.1565589448594273,-1.591929952476142e-07
-1.156558944859427,1.5919299524696368e-07
-1.1427402478840276,4.210179896887902e-06
-1.1159288545617063,1.871370260806554e-05
-1.0776561591295775,4.8380927603204095e-05
-1.029943476537537,9.52359153411509e-05
-0.9750509965665556,0.0001586308393475861
-0.9152372060784971,0.00023582064152323848
-0.8525698645565315,0.00032281709049775467
-0.7888044176602537,0.0004152438231790293
-0.7253290626971998,0.0005090038245262208
-0.6631630718835988,0.0006006874929225942
-0.6029906991685056,0.00068773897524552
-0.5452158139464319,0.0007684420408715746
-0.49010134750571727,0.0008416990521656065
-0.43476595587912586,0.0009105155980524103
-0.3859668583030674,0.0009667121279400975
-0.3441934824468953,0.0010103301456781365
-0.3028262861734857,0.0010488608827688393
-0.2614267318336733,0.0010828876372478112
-0.21990464274667343,0.0011121883314266987
-0.17824483097211874,0.0011362903869294241
-0.13645542336932656,0.0011550721867350996
-0.09455150112780525,0.0011686387763469343
-0.052559282951146896,0.001177161817527063
-0.010514562594615785,0.001180785738721539
0.03154096611166076,0.0011795797532088495
0.07356438011334535,0.0011735203340655607
0.1155163950462897,0.0011624968447694964
0.15736563876175136,0.001146342817631523
0.19909152922506596,0.0011249044368024722
0.24068298279819747,0.0010981662837306755
0.2821387779144711,0.0010664320207005064
0.3235035338505791,0.0010301698516031917
0.3649519959588494,0.0009892603579336155
0.4078784367832396,0.000941977417361451
0.46264420295198083,0.0008765242886885315
0.5172747078738402,0.000806101075722182
0.5737876140045127,0.0007289612978189607
0.632796691015268,0.0006449179782494832
0.6940323422319321,0.0005552854987525974
0.7569583950795082,0.0004621893763388056
0.8207287965951557,0.00036862036081316586
0.8841422498686681,0.0002783664912134557
0.9456237844589802,0.0001957321180512065
1.0032509933536549,0.00012499768121076657
1.0548411969633193,6.964239774588828e-05
1.0981073534834862,3.145932289971322e-05
1.130877326932714,9.802434052362356e-06
1.151343776429809,1.2636643034798917e-06
1.1583062883570743,1.5407439555097887e-33
