u1,u2
-0.11530602487781455,0.0
3.233333333333286,0.0
-0.11507407157815244,-0.02216407217595839
3.2138201610731576,-4.822567578571975e-05
-0.11437730542688582,-0.044332257769349626
3.1555513112668034,-0.0003876538240416439
-0.11321308757137791,-0.06650708508781863
3.059332853222908,-0.001319173338432126
-0.11157720362557563,-0.0886889693212158
2.9264891950651144,-0.0031652525502570694
-0.1094638686555951,-0.11087751894254594
2.7588378316478277,-0.006286895930168658
-0.10686567927244711,-0.13307118509211258
2.55866411967495,-0.011110061515990734
-0.10377439398550006,-0.15526133406428042
2.3287183592671163,-0.018168848317609322
-0.10018202940929102,-0.17743165330732014
2.0722961390392625,-0.028177417308159272
-0.09607972485062946,-0.19956060905339432
1.793568909407792,-0.04214646317033223
-0.0914597776725784,-0.22161638520170213
1.4985965893427027,-0.061542556593350346
-0.08633265109677168,-0.24351431829708076
1.198417107179863,-0.08829264012718074
-0.08063739703824885,-0.26518004808364287
0.9141935861923871,-0.12379736781156717
-0.07438436678576935,-0.2865283608776397
0.674702117131067,-0.16621893769776036
-0.06764849242103929,-0.30751356587296536
0.49302288831257157,-0.21048409283122782
-0.06048813148376314,-0.32796416671550094
0.35956883828275177,-0.2528120863882373
-0.05297172279816423,-0.34772360381783046
0.2601398645637981,-0.29183310853488986
-0.045115920318747116,-0.3667853113309164
0.18497832703143585,-0.32700449082569943
-0.03728201411856208,-0.3843814524001694
0.12805218306102809,-0.35793541190610106
-0.02947743547051407,-0.4006503088737756
0.08515445034011612,-0.3845025209119356
-0.021923027199721765,-0.4152565794978458
0.05345073839237044,-0.4065355309102303
-0.014799544430433867,-0.4276182127644532
0.030717703757977236,-0.42408255504129483
-0.008579799349059863,-0.43774969203841513
0.015382775037746765,-0.43708847724918576
-0.0036509243820669612,-0.4453893733666419
0.00586786921288595,-0.44572041972717147
-0.0006568334320298692,-0.4500048940641579
0.0010907137583104493,-0.4503054773865012
5.3934992594127824e-05,-0.45107059725067083
-0.0001643589027511532,-0.4511682699542367
0.0018834150731599775,-0.4480845372351146
-0.002940210034970192,-0.44851429759152417
0.005918197076143848,-0.4419107491899929
-0.009973584737920357,-0.4419179401419198
0.011550073270307215,-0.43298598694720203
-0.02223972859368606,-0.43114988371468893
0.018272674211079823,-0.4216924814375931
-0.04103936535737519,-0.4158924485711324
0.025657751612831778,-0.4081920717186492
-0.06807766108225899,-0.39608044503058737
0.033362360860546614,-0.39270467339069576
-0.10499229313092809,-0.3718092833645132
0.04120223389705013,-0.3757425253546683
-0.15457901267708365,-0.34298627208853777
0.04906684350247231,-0.3573870511364011
-0.2199551210858639,-0.309925965563912
0.05677175141047219,-0.33793481812894216
-0.30622010574261677,-0.2728147411581741
0.06411801582891127,-0.3178133691587265
-0.4212100699307634,-0.23201517858096538
0.07107330289447844,-0.29707643656532523
-0.5769333761841879,-0.18842242594207187
0.07757597676585457,-0.2758949060434744
