u1,u2
-0.6101325995057196,0.0
-0.7712836739949397,0.0
3.233332649920858,0.0
-0.6088359000585523,-0.04023379529696195
-0.7697192808530186,-0.053956875647146435
3.2138195045738454,-4.822138377255734e-05
-0.6049534063006528,-0.08027703774394439
-0.7650319372035548,-0.10770949431212358
3.155550959383184,-0.00038761560318614774
-0.5985078238508726,-0.11994092442097573
-0.757239147847598,-0.16105394890372077
3.0593331159941135,-0.0013190326675764329
-0.5895366373059004,-0.15904011467089157
-0.7463700596182733,-0.2137870837472003
2.926488491538408,-0.003164931844420342
-0.5780915813598334,-0.19739436798416907
-0.7324653092647745,-0.2657070489203629
2.758828147789378,-0.00628648590683701
-0.5642379179379979,-0.23483007254605465
-0.7155760231018389,-0.3166146011488923
2.558623493062195,-0.011110344896500368
-0.5480535347180868,-0.27118163139460166
-0.69576528563112,-0.36631249839570507
2.328600904856133,-0.018172524669245238
-0.5296278854966208,-0.30629267586764747
-0.6731104340304841,-0.414603807862624
2.0721239839189374,-0.028186848414150763
-0.5090607992467464,-0.34001708086448473
-0.6477013061046624,-0.46129390617866173
1.7937089429367332,-0.04214237654501497
-0.4864611876876422,-0.3722197612278211
-0.6196410571433675,-0.5061907314707167
1.4994058431173425,-0.06147634764866265
-0.46194568519013945,-0.4027772347063253
-0.5890466797269771,-0.549105464611313
1.1968201980431035,-0.08845134243063399
-0.4356372577668625,-0.43157794395241333
-0.5560493791301525,-0.5898535254962339
0.9098745138236378,-0.12457054171630177
-0.4076638196975211,-0.45852233769842704
-0.5207947165125684,-0.6282559079349757
0.6657215144466959,-0.1685639510634752
-0.378156896809955,-0.4835227193993293
-0.48344238032152315,-0.6641408689872581
0.4582968029096171,-0.22313087441677718
-0.3472503743607083,-0.5065028798834667
-0.44416543325835256,-0.6973459467922001
0.3244104593311703,-0.27283152256187526
-0.3150793647448323,-0.5273975385506452
-0.40314884147562635,-0.7277202489352911
0.23045021064045768,-0.3174872599938795
-0.2817792258866551,-0.5461516249761109
-0.3605873233000814,-0.755126795502404
0.15986692309811065,-0.3586755531488406
-0.24748475525235794,-0.5627194390816963
-0.31668240108771784,-0.779444791122476
0.10659128386062089,-0.39621660192047725
-0.21232957709125364,-0.5770637327929194
-0.2716379564844896,-0.8005717724604636
0.06691635866844658,-0.4299017083807007
-0.17644573221216767,-0.5891547592838742
-0.22565524733822395,-0.8184248669477727
0.038218814792943534,-0.4596402992956602
-0.1399634705229693,-0.5989693369539623
-0.17892791423846946,-0.8329408635083172
0.01890363682919184,-0.4849330721392673
-0.10301123730272968,-0.6064899743305145
-0.13163756769573792,-0.8440749230883281
0.00745032666157007,-0.5049555574711921
-0.0657158351195745,-0.6117040989661846
-0.08395127862121922,-0.8517979485586447
0.0019144524224570872,-0.5191047139475835
-0.028202734965702005,-0.6146034282523435
-0.036021645576835466,-0.8560931341459976
0.0001503533334905778,-0.5270502399013568
0.00940349699911076,-0.6151835130927902
0.012010026675732031,-0.8569525341872313
-5.565803916411649e-06,-0.5286459888714462
0.04697869632200591,-0.6134434768898958
0.060007842023124584,-0.854374690179201
-0.0006967580339194909,-0.523865286633559
0.08439856371280594,-0.6093859626908897
0.10783406128147113,-0.8483641106741833
-0.004075030207053076,-0.5127904584132991
0.12153813968532788,-0.6030172910964199
0.1553423210308412,-0.8389327848874102
-0.012307762513977208,-0.49564808236411523
0.15827133443886154,-0.5943478211576759
0.2023729862263228,-0.8261032101790637
-0.02747321775011216,-0.472895241112029
0.1944705543258991,-0.5833924965013043
0.2487515453592405,-0.8099119593191068
-0.0513091078612532,-0.44528224575886916
0.23000646154111073,-0.5701715498177712
0.2942899215108529,-0.7904128038247753
-0.08524697764266329,-0.4135419021669605
0.2647478972220609,-0.5547113310691316
0.33879003897566673,-0.7676787172396901
-0.1313366003204233,-0.377912812555763
0.2985619903367783,-0.53704521867635
0.3820487197385338,-0.7418024470647555
-0.19267523349181817,-0.33853481289818205
0.3313144659783518,-0.517214568796614
0.4238626171101625,-0.7128958614254458
-0.27400676442576966,-0.29557423872809463
0.3628701574600065,-0.49526965574296605
0.4640331822422159,-0.681088121565145
-0.3838865300864076,-0.24901781303723988
0.39309371739158444,-0.4712705566789693
0.5023702431192961,-0.6465234622286348
-0.5549688684533982,-0.19498516482263822
0.421850514168207,-0.4452879358402051
0.5386945616345719,-0.60935885360291
-0.7830926426528398,-0.14544321978191818
0.4490076924396248,-0.4174036875352412
0.5728396320765629,-0.5697616665028384
-1.0484353512838127,-0.10550024626528048
0.47443536948397724,-0.38771140276759497
0.6046527699927057,-0.5279075093911262
-1.3483117971486678,-0.0738440267912642
0.49800793423944417,-0.35631663116726703
0.6339955894690704,-0.48397836508549524
-1.6481061212829529,-0.05102181510751375
0.5196054121993124,-0.32333691763488565
0.6607440261943314,-0.43816107881507027
-1.9353292733570375,-0.03459499384049555
0.5391148574858659,-0.2889016012742051
0.6847880644015624,-0.3906461947555351
-2.2034102139373317,-0.022757149719987615
0.5564317331383887,-0.2531513724361016
0.7060312804541002,-0.341627120929733
-2.447150186959758,-0.014322139748415556
0.5714612418092954,-0.2162375916467792
0.7243902167708979,-0.2912996401142912
-2.6626343999141406,-0.008455366852919546
0.5841195714574235,-0.17832138156374172
0.7397941653277004,-0.23986125465530594
-2.846878847159123,-0.004541527866251338
0.5943350240941481,-0.13957250969333776
0.7521868669431713,-0.18750958592532255
-2.997387047792044,-0.00210625840738958
0.6020489995450046,-0.10016808513725611
0.7615221737267123,-0.13444546229939947
-3.1121148512612975,-0.000759840550209159
0.6072168095561205,-0.06029109716435742
0.767765157181262,-0.08087147380417092
-3.189491653712468,-0.00016306837878219023
0.6098083056103952,-0.020128827800767787
0.770892484526937,-0.026991207872973356
-3.2284501181162417,-6.020610355452621e-06
0.6098083056103952,0.02012882780076792
0.770892484526937,0.026991207872973526
-3.2284501181162404,6.020610355453922e-06
0.6072168095561205,0.06029109716435754
0.767765157181262,0.08087147380417109
-3.189491653712468,0.00016306837878219196
0.6020489995450046,0.10016808513725622
0.7615221737267123,0.1344454622993996
-3.1121148512612966,0.0007598405502091728
0.5943350240941481,0.13957250969333762
0.7521868669431713,0.1875095859253224
-2.9973870477920426,0.0021062584073895975
0.5841195714574235,0.17832138156374186
0.7397941653277007,0.23986125465530617
-2.8468788471591244,0.004541527866251321
0.5714612418092955,0.21623759164677908
0.724390216770898,0.291299640114291
-2.662634399914142,0.008455366852919501
0.5564317331383887,0.2531513724361017
0.7060312804541002,0.3416271209297332
-2.447150186959753,0.014322139748415702
0.5391148574858656,0.2889016012742048
0.6847880644015624,0.39064619475553486
-2.2034102139373237,0.022757149719987907
0.5196054121993122,0.32333691763488576
0.6607440261943314,0.4381610788150704
-1.9353292733570306,0.03459499384049588
0.4980079342394443,0.3563166311672669
0.6339955894690705,0.483978365085495
-1.6481061212829569,0.051021815107513524
0.47443536948397713,0.38771140276759514
0.6046527699927056,0.5279075093911264
-1.3483117971486667,0.07384402679126434
0.4490076924396249,0.41740368753524104
0.572839632076563,0.5697616665028382
-1.0484353512838034,0.10550024626528165
0.42185051416820696,0.4452879358402053
0.5386945616345716,0.6093588536029099
-0.783092642652837,0.14544321978191876
0.3930937173915845,0.47127055667896917
0.5023702431192963,0.6465234622286348
-0.5549688684533989,0.1949851648226381
0.36287015746000634,0.49526965574296605
0.46403318224221557,0.6810881215651446
-0.3838865300864066,0.2490178130372403
0.3313144659783519,0.5172145687966139
0.4238626171101627,0.7128958614254457
-0.2740067644257707,0.29557423872809413
0.298561990336778,0.5370452186763501
0.3820487197385335,0.741802447064756
-0.19267523349181773,0.3385348128981823
0.2647478972220608,0.5547113310691316
0.3387900389756666,0.7676787172396902
-0.13133660032042282,0.3779128125557633
0.23000646154111073,0.5701715498177712
0.2942899215108529,0.7904128038247753
-0.08524697764266334,0.41354190216696046
0.19447055432589927,0.5833924965013042
0.2487515453592407,0.8099119593191068
-0.05130910786125334,0.445282245758869
0.15827133443886138,0.594347821157676
0.20237298622632252,0.8261032101790637
-0.027473217750112133,0.4728952411120291
0.1215381396853278,0.6030172910964199
0.15534232103084109,0.8389327848874102
-0.012307762513977194,0.49564808236411523
0.08439856371280594,0.6093859626908897
0.10783406128147113,0.8483641106741833
-0.004075030207053076,0.5127904584132991
0.04697869632200606,0.6134434768898956
0.06000784202312479,0.854374690179201
-0.0006967580339194701,0.523865286633559
0.009403496999110512,0.6151835130927902
0.012010026675731712,0.8569525341872313
