timestamp,u1,u2,image_coords,n_images,magnifications,total_magnification
-49.0100000000002,-0.980200000000004,-0.27724359926486053,"[(31.06882744841162, np.float64(-1.6658825470756513))]",1,[np.float64(273.1354447745979)],273.1354447745979
-49.0000000000002,-0.980000000000004,-0.2771281292110227,"[(31.05834831426901, np.float64(-1.6658954604248737))]",1,[np.float64(273.1191142075827)],273.1191142075827
-48.9900000000002,-0.979800000000004,-0.27701265915718476,"[(31.047869839087664, np.float64(-1.6659083805916972))]",1,[np.float64(273.10277028904557)],273.10277028904557
-48.9800000000002,-0.979600000000004,-0.2768971891033468,"[(31.037392023406714, np.float64(-1.6659213075806687))]",1,[np.float64(273.08641300630563)],273.08641300630563
-48.970000000000205,-0.979400000000004,-0.2767817190495089,"[(31.026914867765758, np.float64(-1.6659342413963383))]",1,[np.float64(273.07004234666766)],273.07004234666766
-48.96000000000021,-0.9792000000000042,-0.27666624899567105,"[(31.016438372704958, np.float64(-1.6659471820432588))]",1,[np.float64(273.0536582974261)],273.0536582974261
-48.95000000000021,-0.9790000000000042,-0.2765507789418331,"[(31.00596253876494, np.float64(-1.665960129525986))]",1,[np.float64(273.0372608458615)],273.0372608458615
-48.94000000000021,-0.9788000000000042,-0.2764353088879953,"[(30.995487366486888, np.float64(-1.665973083849079))]",1,[np.float64(273.0208499792432)],273.0208499792432
-48.93000000000021,-0.9786000000000042,-0.27631983883415734,"[(30.98501285641247, np.float64(-1.6659860450170991))]",1,[np.float64(273.0044256848254)],273.0044256848254
-48.920000000000215,-0.9784000000000043,-0.2762043687803194,"[(30.974539009083912, np.float64(-1.6659990130346116))]",1,[np.float64(272.98798794985703)],272.98798794985703
-48.91000000000022,-0.9782000000000043,-0.27608889872648146,"[(30.964065825043914, np.float64(-1.6660119879061837))]",1,[np.float64(272.9715367615657)],272.9715367615657
-48.90000000000022,-0.9780000000000044,-0.27597342867264363,"[(30.95359330483568, np.float64(-1.6660249696363858))]",1,[np.float64(272.9550721071739)],272.9550721071739
-48.89000000000022,-0.9778000000000044,-0.2758579586188057,"[(30.943121449001904, np.float64(-1.666037958229791))]",1,[np.float64(272.9385939738865)],272.9385939738865
-48.88000000000022,-0.9776000000000045,-0.27574248856496786,"[(30.93265025808883, np.float64(-1.666050953690977))]",1,[np.float64(272.92210234890337)],272.92210234890337
-48.870000000000225,-0.9774000000000045,-0.2756270185111299,"[(30.922179732640185, np.float64(-1.6660639560245225))]",1,[np.float64(272.90559721940605)],272.90559721940605
-48.86000000000023,-0.9772000000000045,-0.275511548457292,"[(30.91170987320123, np.float64(-1.6660769652350098))]",1,[np.float64(272.8890785725641)],272.8890785725641
-48.85000000000023,-0.9770000000000045,-0.27539607840345404,"[(30.90124068031773, np.float64(-1.666089981327024))]",1,[np.float64(272.87254639553595)],272.87254639553595
-48.84000000000023,-0.9768000000000047,-0.2752806083496162,"[(30.89077215453631, np.float64(-1.6661030043051535))]",1,[np.float64(272.85600067547125)],272.85600067547125
-48.83000000000023,-0.9766000000000047,-0.2751651382957784,"[(30.880304296403626, np.float64(-1.6661160341739891))]",1,[np.float64(272.8394413995004)],272.8394413995004
-48.820000000000235,-0.9764000000000047,-0.27504966824194044,"[(30.869837106465972, np.float64(-1.6661290709381247))]",1,[np.float64(272.82286855474405)],272.82286855474405
-48.81000000000024,-0.9762000000000047,-0.2749341981881025,"[(30.859370585273236, np.float64(-1.6661421146021582))]",1,[np.float64(272.8062821283162)],272.8062821283162
-48.80000000000024,-0.9760000000000048,-0.27481872813426456,"[(30.848904733372823, np.float64(-1.6661551651706892))]",1,[np.float64(272.7896821073124)],272.7896821073124
-48.79000000000024,-0.9758000000000048,-0.2747032580804267,"[(30.83843955131364, np.float64(-1.6661682226483203))]",1,[np.float64(272.773068478816)],272.773068478816
-48.78000000000024,-0.9756000000000049,-0.2745877880265888,"[(30.827975039645146, np.float64(-1.6661812870396575))]",1,[np.float64(272.75644122990093)],272.75644122990093
-48.770000000000245,-0.9754000000000049,-0.27447231797275096,"[(30.817511198917323, np.float64(-1.6661943583493093))]",1,[np.float64(272.7398003476244)],272.7398003476244
-48.76000000000025,-0.975200000000005,-0.274356847918913,"[(30.807048029680665, np.float64(-1.666207436581888))]",1,[np.float64(272.72314581903834)],272.72314581903834
