tau1,tau2
0.09479590257264732,0.0
0.20295216667205826,0.0
9.999999999999861,0.0
0.09459204438147317,0.006011501320047689
0.20260009304267637,0.012875614801770558
9.94199675341113,0.6318324865251215
0.09398177041206955,0.01199387588403999
0.2015435533137865,0.0257208217410162
9.768830506808271,1.2466900774177678
0.09296895886337844,0.017918298142048192
0.19978163153503023,0.03850475342431303
9.483018666980703,1.827702039895619
0.09155999556491295,0.02375653643551961
0.19731293609425174,0.05119563327413209
9.088716569556677,2.3581961205284956
0.08976366024332295,0.029481229016657264
0.19413580122774599,0.06376034578818505
8.591670873479496,2.8217768300689796
0.08759097317201042,0.035066135984496205
0.19024856568395854,0.07616403647015134
7.9991939494254884,3.2023941810312837
0.08505500771384972,0.04048636075365148
0.18564991727031266,0.08836974713797523
7.320238334711933,3.4844486878295546
0.08217067535126758,0.045718535948292
0.18033932087250742,0.10033810345302352
6.565772382089299,3.653097645791976
0.0789544905679533,0.050740970060228645
0.17431752271666767,0.11202706948665639
5.749971153115758,3.695282079951088
0.07542432338310863,0.05553375274846981
0.16758712030070372,0.1233917824537171
4.893433877498976,3.6029590303871784
0.07159914744349011,0.06007881821244024
0.16015319335637238,0.13438448547719564
4.0302979335383275,3.381821509566564
0.06749879139265123,0.0643599675958805
0.1520239852794215,0.14495457717847995
3.218851395062723,3.06916860595442
0.06314370103890402,0.06836285311161559
0.1432116222665449,0.1550488003680995
2.529911052407399,2.7390212296016814
0.05855471786546036,0.07207492666554129
0.13373285510085403,0.16461159878379567
1.9966301705649974,2.4576495006317107
0.05375287974109005,0.07548535750210077
0.12360976610793346,0.17358562797661192
1.6017167680599556,2.249296473723462
0.04875924901141185,0.07858492499995468
0.11287043390760029,0.18191245277926973
1.302939290026492,2.099937723861619
0.04359477092963323,0.08136589242343067
0.10154951724673422,0.18953344448777928
1.0665603769186403,1.9906432592920582
0.03828016448060625,0.08382186803353421
0.08968870551591096,0.19639087082977283
0.8725888623317167,1.9107030875731112
0.03283584641387597,0.08594766009933992
0.07733698441226156,0.2024291612767474
0.7076921725869396,1.8523806433313719
0.027281888081788084,0.08773913225497997
0.0645506650447869,0.2075963115357913
0.5627601958608268,1.8098487576976878
0.021638003524885794,0.08919306534648287
0.05139313064359145,0.2118453698642873
0.4315425911011263,1.7788427885042803
0.015923566188330945,0.09030703142736052
0.03793426843909756,0.21513592693915176
0.30977172692890503,1.7568027631634802
0.010157650714195722,0.09107928491572288
0.024249575662313554,0.21743551466547098
0.19430767477990632,1.7422733435653464
0.004359095454462586,0.09150867514399603
0.010418956265117255,0.21872080897610463
0.08262147762057645,1.7344382646537801
-0.0014534192967797122,0.09159458364097393
-0.0034747429485830926,0.21897853863647773
-0.027497443061948644,1.7328907453141573
-0.007261282835327692,0.09133688851105322
-0.0173473792115127,0.21820602184674343
-0.13813543968356642,1.7375526528755354
-0.013045861136405521,0.09073595724304263
-0.031115244110090437,0.2164112763167036
-0.2514195636907225,1.7486614752816048
-0.01878840542874292,0.08979266821661759
-0.044696765752423366,0.213612691762728
-0.36969150083640856,1.7668123249205432
-0.02446996813558176,0.08850846010380084
-0.058014075314839236,0.20983829819524488
-0.4957384071842088,1.7930976775725243
-0.030071331842814877,0.08688540731126645
-0.070994348746021,0.20512469949248288
-0.6331801905440311,1.8294540143551472
-0.03557295655780211,0.08492631860236269
-0.0835708593891484,0.1995157590801776
-0.7871497076179451,1.8792288672518644
-0.04095494995717002,0.0826348551013772
-0.09568370928425046,0.19306114304950056
-0.9652303985748006,1.947546614245326
-0.0461970645971371,0.08001566304278285
-0.1072802369732035,0.18581482108561756
-1.1784175178359202,2.041079013421016
-0.05127872518833991,0.07707451591107564
-0.11831512451217564,0.17783361254090094
-1.442786139368551,2.168580495061266
-0.05617908803573411,0.07381846004800954
-0.12875024382836323,0.16917584571985522
-1.7844374498425084,2.3447234407860917
-0.06087713363461825,0.07025595740805875
-0.1385542920582369,0.1599001769691036
-2.2439099736871357,2.5896101561725615
-0.0653517922230707,0.06639701894224383
-0.14770226812350676,0.1500645959476343
-2.8556376187593466,2.9013102566147086
-0.06958210085137564,0.06225332210422877
-0.15617484122462572,0.13972562737218933
-3.613419616116899,3.23283391141555
-0.07354738939820797,0.057838306309887434
-0.1639576646023309,0.12893773259278274
-4.459708044012256,3.5071531703956684
-0.07722749184101244,0.05316724063443384
-0.17104064550570233,0.11775287454099653
-5.3250964171984805,3.66606082711596
-0.08060297645683771,0.048257257728666285
-0.17741721017763454,0.10622024661369389
-6.164461710699049,3.6906827837926977
-0.08365538995166152,0.0431273509841553
-0.18308360232208037,0.09438615708265008
-6.951656855111628,3.583828194274693
-0.08636750867889087,0.03779833186283047
-0.18803822533539555,0.08229404034971466
-7.669895726594409,3.356693604593663
-0.0887235893083145,0.032292745585485574
-0.19228104077871114,0.06998457545717673
-8.306842388236507,3.023443370058863
-0.09070961110740615,0.026634744985270783
-0.19581303127711847,0.057495893645531
-8.852616429594185,2.5993627155503063
-0.09231350194114757,0.020849923868928196
-0.1986357311106662,0.044863858311286135
-9.299106509292951,2.1002958255382853
-0.09352534036572842,0.014965112784321962
-0.20075084298135237,0.03212240655864572
-9.639783424450863,1.5424744309854188
-0.09433752679589091,0.009008141594934157
-0.20215992572251723,0.01930393235419363
-9.869690572379413,0.9424411810852462
-0.09474491765652468,0.003007574633043256
-0.2028641533259227,0.006439702483131831
-9.985485982370482,0.31697842039465113
-0.09474491765652468,-0.003007574633043275
-0.2028641533259227,-0.006439702483131872
-9.985485982370482,-0.3169784203946531
-0.09433752679589091,-0.009008141594934176
-0.20215992572251723,-0.01930393235419367
-9.869690572379412,-0.942441181085248
-0.09352534036572842,-0.014965112784321982
-0.20075084298135237,-0.032122406558645754
-9.639783424450863,-1.5424744309854208
-0.09231350194114757,-0.020849923868928172
-0.1986357311106662,-0.04486385831128608
-9.299106509292953,-2.1002958255382835
-0.09070961110740615,-0.026634744985270794
-0.19581303127711847,-0.05749589364553104
-8.852616429594184,-2.599362715550307
-0.08872358930831452,-0.032292745585485554
-0.19228104077871114,-0.06998457545717668
-8.306842388236511,-3.0234433700588617
-0.08636750867889087,-0.037798331862830485
-0.18803822533539555,-0.0822940403497147
-7.669895726594405,-3.356693604593663
-0.08365538995166154,-0.04312735098415529
-0.18308360232208035,-0.09438615708265001
-6.951656855111621,-3.5838281942746875
-0.08060297645683771,-0.0482572577286663
-0.1774172101776345,-0.10622024661369392
-6.164461710699055,-3.6906827837927025
-0.07722749184101244,-0.05316724063443382
-0.17104064550570233,-0.11775287454099648
-5.325096417198491,-3.666060827115966
-0.07354738939820796,-0.057838306309887455
-0.16395766460233088,-0.1289377325927828
-4.45970804401227,-3.5071531703956813
-0.06958210085137564,-0.06225332210422875
-0.15617484122462572,-0.13972562737218927
-3.613419616116916,-3.2328339114155638
-0.06535179222307069,-0.06639701894224384
-0.14770226812350673,-0.15006459594763435
-2.8556376187593457,-2.901310256614709
-0.06087713363461827,-0.07025595740805875
-0.13855429205823697,-0.15990017696910358
-2.2439099736871473,-2.5896101561725735
-0.05617908803573409,-0.07381846004800956
-0.12875024382836317,-0.16917584571985525
-1.7844374498425102,-2.3447234407860953
-0.05127872518833993,-0.07707451591107563
-0.11831512451217568,-0.1778336125409009
-1.4427861393685542,-2.1685804950612697
-0.046197064597137044,-0.08001566304278289
-0.10728023697320342,-0.1858148210856177
-1.1784175178359175,-2.041079013421015
-0.04095494995717001,-0.08263485510137722
-0.09568370928425043,-0.1930611430495006
-0.9652303985748,-1.9475466142453253
-0.03557295655780211,-0.08492631860236269
-0.0835708593891484,-0.1995157590801776
-0.7871497076179453,-1.8792288672518649
-0.030071331842814897,-0.08688540731126645
