timestamps,magnifications
-50.0,301.04891792010653
-49.99,301.0492494820134
-49.980000000000004,301.0495811796029
-49.970000000000006,301.04991301292813
-49.96000000000001,301.0502449820424
-49.95000000000001,301.0505770869988
-49.94000000000001,301.05090932785083
-49.930000000000014,301.0512417046514
-49.920000000000016,301.05157421745383
-49.91000000000002,301.05190686631136
-49.90000000000002,301.0522396512771
-49.89000000000002,301.0525725724043
-49.880000000000024,301.0529056297462
-49.870000000000026,301.05323882335585
-49.86000000000003,301.0535721532866
-49.85000000000003,301.0539056195915
-49.84000000000003,301.05423922232376
-49.830000000000034,301.05457296153656
-49.820000000000036,301.0549068372831
-49.81000000000004,301.0552408496166
-49.80000000000004,301.05557499859
-49.79000000000004,301.05590928425676
-49.780000000000044,301.05624370666976
-49.770000000000046,301.05657826588225
-49.76000000000005,301.05691296194743
-49.75000000000005,301.05724779491834
-49.74000000000005,301.05758276484823
-49.730000000000054,301.0579178717901
-49.720000000000056,301.0582531157972
-49.71000000000006,301.0585884969226
-49.70000000000006,301.05892401521936
-49.69000000000006,301.0592596707406
-49.680000000000064,301.05959546353955
-49.670000000000066,301.05993139366916
-49.66000000000007,301.06026746118266
-49.65000000000007,301.0606036661329
-49.64000000000007,301.0609400085733
-49.630000000000074,301.0612764885567
-49.620000000000076,301.0616131061363
-49.61000000000008,301.06194986136506
-49.60000000000008,301.0622867542962
-49.59000000000008,301.0626237849826
-49.580000000000084,301.06296095347733
-49.570000000000086,301.0632982598336
-49.56000000000009,301.0636357041043
-49.55000000000009,301.0639732863425
-49.54000000000009,301.0643110066012
-49.53000000000009,301.06464886493353
-49.520000000000095,301.0649868613924
-49.5100000000001,301.0653249960308
-49.5000000000001,301.0656632689018
-49.4900000000001,301.06600168005843
-49.4800000000001,301.06634022955365
-49.470000000000105,301.0666789174404
-49.46000000000011,301.06701774377166
-49.45000000000011,301.06735670860036
-49.44000000000011,301.06769581197966
-49.43000000000011,301.0680350539623
-49.420000000000115,301.0683744346014
-49.41000000000012,301.0687139539497
-49.40000000000012,301.0690536120604
-49.39000000000012,301.0693934089861
-49.38000000000012,301.06973334478
-49.370000000000125,301.0700734194949
-49.36000000000013,301.0704136331837
-49.35000000000013,301.0707539858994
-49.34000000000013,301.0710944776947
-49.33000000000013,301.07143510862267
-49.320000000000135,301.0717758787361
-49.31000000000014,301.07211678808784
-49.30000000000014,301.07245783673085
-49.29000000000014,301.0727990247179
-49.28000000000014,301.07314035210175
-49.270000000000145,301.07348181893536
-49.26000000000015,301.0738234252716
-49.25000000000015,301.07416517116314
-49.24000000000015,301.0745070566629
-49.23000000000015,301.0748490818237
-49.220000000000155,301.07519124669824
-49.21000000000016,301.0755335513394
-49.20000000000016,301.0758759957999
-49.19000000000016,301.07621858013243
-49.18000000000016,301.07656130439
-49.170000000000165,301.07690416862505
-49.16000000000017,301.0772471728905
-49.15000000000017,301.07759031723907
-49.14000000000017,301.0779336017235
-49.13000000000017,301.07827702639645
-49.120000000000175,301.0786205913106
-49.11000000000018,301.07896429651873
-49.10000000000018,301.0793081420735
-49.09000000000018,301.07965212802753
-49.08000000000018,301.0799962544336
-49.070000000000185,301.08034052134417
-49.06000000000019,301.08068492881205
-49.05000000000019,301.08102947688985
-49.04000000000019,301.0813741656302
-49.03000000000019,301.0817189950857
-49.020000000000195,301.08206396530886
-49.0100000000002,301.0824090763525
-49.0000000000002,301.082754328269
-48.9900000000002,301.08309972111107
-48.9800000000002,301.0834452549312
-48.970000000000205,301.08379092978186
-48.96000000000021,301.0841367457158
-48.95000000000021,301.0844827027854
-48.94000000000021,301.0848288010433
-48.93000000000021,301.0851750405418
-48.920000000000215,301.08552142133357
-48.91000000000022,301.08586794347116
-48.90000000000022,301.0862146070069
-48.89000000000022,301.0865614119933
-48.88000000000022,301.08690835848273
-48.870000000000225,301.0872554465278
-48.86000000000023,301.0876026761809
-48.85000000000023,301.0879500474944
-48.84000000000023,301.0882975605207
-48.83000000000023,301.08864521531217
-48.820000000000235,301.0889930119213
-48.81000000000024,301.0893409504004
-48.80000000000024,301.0896890308017
-48.79000000000024,301.0900372531778
-48.78000000000024,301.0903856175809
-48.770000000000245,301.0907341240634
-48.76000000000025,301.0910827726774
-48.75000000000025,301.0914315634754
-48.74000000000025,301.0917804965096
-48.73000000000025,301.0921295718324
-48.720000000000255,301.09247878949583
-48.71000000000026,301.09282814955236
-48.70000000000026,301.0931776520541
-48.69000000000026,301.09352729705324
-48.68000000000026,301.09387708460207
-48.670000000000265,301.0942270147528
-48.66000000000027,301.0945770875576
-48.65000000000027,301.0949273030685
-48.64000000000027,301.0952776613378
-48.63000000000027,301.09562816241754
-48.620000000000275,301.0959788063599
-48.61000000000028,301.096329593217
-48.60000000000028,301.0966805230409
-48.59000000000028,301.09703159588383
-48.58000000000028,301.0973828117976
-48.570000000000285,301.09773417083454
-48.56000000000029,301.0980856730464
-48.55000000000029,301.0984373184855
-48.54000000000029,301.09878910720363
-48.53000000000029,301.09914103925286
-48.520000000000294,301.0994931146852
-48.510000000000296,301.09984533355254
-48.5000000000003,301.10019769590684
-48.4900000000003,301.1005502018002
-48.4800000000003,301.1009028512844
-48.470000000000304,301.10125564441125
-48.460000000000306,301.1016085812329
-48.45000000000031,301.101961661801
-48.44000000000031,301.10231488616756
-48.43000000000031,301.10266825438435
-48.420000000000314,301.1030217665032
-48.410000000000316,301.10337542257594
-48.40000000000032,301.1037292226543
-48.39000000000032,301.10408316679013
-48.38000000000032,301.1044372550352
-48.370000000000324,301.1047914874413
-48.360000000000326,301.10514586406003
-48.35000000000033,301.1055003849432
-48.34000000000033,301.10585505014245
-48.33000000000033,301.1062098597095
-48.320000000000334,301.106564813696
-48.310000000000336,301.10691991215367
-48.30000000000034,301.10727515513406
