tau_m,root_1,root_2,root_3,root_4,root_5,root_6
0.1,9.999999999999861,-9.99999999999986,,,,
0.2,9.999999999999861,-9.999999999999863,,,,
0.3,0.048067299845297826,0.1416151114952394,9.999999999999863,-9.999999999999863,-0.14161511149523895,-0.048067299845297916
0.4,0.19804441927417285,9.99999999999986,-9.99999999999986,-0.19804441927417282,,
0.5,0.24220837441989082,9.999999999999861,-9.999999999999861,-0.24220837441989085,,
0.6,0.285131271503542,9.999999999999861,-9.999999999999863,-0.2851312715035419,,
0.7,0.32729792368448385,9.999999999999861,-9.999999999999863,-0.327297923684484,,
0.7999999999999999,0.3683970368237637,9.999999999999863,-9.999999999999863,-0.3683970368237638,,
0.8999999999999999,0.40823065873347464,9.999999999999863,-9.999999999999865,-0.40823065873347497,,
0.9999999999999999,0.4465531073991189,9.99999999999986,-9.99999999999986,-0.4465531073991192,,
1.0999999999999999,0.48306627564513066,9.999999999999863,-9.999999999999861,-0.48306627564513116,,
1.2,0.5175099229365716,9.999999999999861,-9.99999999999986,-0.5175099229365718,,
1.3,0.5500063943307426,9.999999999999861,-9.999999999999861,-0.5500063943307424,,
1.4,0.5804880268328173,9.999999999999861,-9.999999999999861,-0.5804880268328173,,
1.5,0.6089025515624392,9.999999999999863,-9.999999999999861,-0.6089025515624392,,
1.5999999999999999,0.6352265814503774,9.999999999999861,-9.999999999999861,-0.6352265814503772,,
1.7,0.6591618174237496,9.999999999999861,-9.999999999999863,-0.6591618174237496,,
1.8,0.6800434372120924,9.999999999999861,-9.999999999999863,-0.680043437212092,,
1.9,0.6984847842242625,9.999999999999861,-9.999999999999861,-0.6984847842242637,,
2.0,0.7146739200845174,9.999999999999863,-9.99999999999986,-0.7146739200845172,,
2.0999999999999996,0.7283863241662423,9.999999999999863,-9.999999999999863,-0.7283863241662426,,
2.1999999999999997,0.7398492643327064,9.999999999999863,-9.999999999999863,-0.7398492643327067,,
2.3,0.7493502380441052,9.999999999999861,-9.999999999999861,-0.7493502380441063,,
2.4,0.7559918288168285,9.999999999999861,-9.99999999999986,-0.7559918288168281,,
2.5,0.7579872453199799,9.999999999999861,-9.999999999999863,-0.7579872453199795,,
2.6,0.7569280698895169,9.999999999999861,-9.999999999999861,-0.7569280698895166,,
2.6999999999999997,0.7527696807182369,9.999999999999861,-9.999999999999861,-0.7527696807182381,,
2.8,0.7460801385871249,9.999999999999861,-9.999999999999861,-0.7460801385871247,,
2.9,0.7363740774966743,9.999999999999861,-9.99999999999986,-0.7363740774966744,,
3.0,0.7234232716262446,9.999999999999861,-9.999999999999861,-0.7234232716262459,,
3.0999999999999996,0.704193946907424,9.999999999999861,-9.999999999999863,-0.7041939469074263,,
3.1999999999999997,0.6843290808929328,9.999999999999863,-9.999999999999861,-0.6843290808929339,,
3.3,0.6586783583490196,9.99999999999986,-9.999999999999861,-0.6586783583490192,,
3.4,0.6262799820587908,9.999999999999863,-9.999999999999863,-0.626279982058792,,
3.5,0.5877273708044416,9.999999999999861,-9.99999999999986,-0.5877273708044407,,
3.5999999999999996,0.5321664774092947,9.999999999999858,-9.99999999999986,-0.5321664774092957,,
3.6999999999999997,0.4389934815511146,9.999999999999863,-9.999999999999863,-0.43899348155111834,,
3.8,0.3529420226075345,9.99999999999986,-9.99999999999986,-0.3529420226075347,,
3.9,0.2573147010887871,9.999999999999835,-9.999999999999837,-0.2573147010887868,,
3.9999999999999996,10.000000000000053,-10.000000000000052,,,,
4.1,9.999999999998908,-9.999999999998906,,,,
4.199999999999999,10.00000000000388,-10.00000000000388,,,,
4.299999999999999,9.999999999984432,-9.999999999984432,,,,
4.3999999999999995,10.000000000055257,-10.000000000055257,,,,
4.499999999999999,9.999999999813552,-9.999999999813552,,,,
4.6,10.000000000575374,-10.000000000575374,,,,
4.699999999999999,9.999999998451104,-9.999999998451104,,,,
